id	node1	label	node2
P881-datatype	P881	datatype	wikibase-item
P8810-datatype	P8810	datatype	wikibase-item
P8811-datatype	P8811	datatype	external-id
P8812-datatype	P8812	datatype	external-id
P8813-datatype	P8813	datatype	external-id
P8814-datatype	P8814	datatype	external-id
P8815-datatype	P8815	datatype	external-id
P8816-datatype	P8816	datatype	external-id
P8817-datatype	P8817	datatype	external-id
P8818-datatype	P8818	datatype	external-id
P8819-datatype	P8819	datatype	external-id
P882-datatype	P882	datatype	external-id
P8820-datatype	P8820	datatype	external-id
P8821-datatype	P8821	datatype	external-id
P8822-datatype	P8822	datatype	wikibase-item
P8823-datatype	P8823	datatype	external-id
P8824-datatype	P8824	datatype	wikibase-item
P8825-datatype	P8825	datatype	external-id
P8826-datatype	P8826	datatype	external-id
P8827-datatype	P8827	datatype	external-id
P8828-datatype	P8828	datatype	external-id
P8829-datatype	P8829	datatype	external-id
P8830-datatype	P8830	datatype	external-id
P8831-datatype	P8831	datatype	external-id
P8832-datatype	P8832	datatype	external-id
P8833-datatype	P8833	datatype	external-id
P8834-datatype	P8834	datatype	external-id
P8835-datatype	P8835	datatype	external-id
P8836-datatype	P8836	datatype	external-id
P8837-datatype	P8837	datatype	external-id
P8838-datatype	P8838	datatype	external-id
P8839-datatype	P8839	datatype	wikibase-item
P884-datatype	P884	datatype	external-id
P8840-datatype	P8840	datatype	external-id
P8841-datatype	P8841	datatype	external-id
P8842-datatype	P8842	datatype	external-id
P8843-datatype	P8843	datatype	quantity
P8844-datatype	P8844	datatype	external-id
P8845-datatype	P8845	datatype	external-id
P8846-datatype	P8846	datatype	external-id
P8847-datatype	P8847	datatype	external-id
P8848-datatype	P8848	datatype	external-id
P8849-datatype	P8849	datatype	external-id
P885-datatype	P885	datatype	wikibase-item
P8850-datatype	P8850	datatype	external-id
P8851-datatype	P8851	datatype	external-id
P8852-datatype	P8852	datatype	wikibase-item
P8853-datatype	P8853	datatype	external-id
P8854-datatype	P8854	datatype	external-id
P8855-datatype	P8855	datatype	external-id
P8856-datatype	P8856	datatype	external-id
P8857-datatype	P8857	datatype	external-id
P8858-datatype	P8858	datatype	external-id
P886-datatype	P886	datatype	external-id
P8860-datatype	P8860	datatype	external-id
P8861-datatype	P8861	datatype	external-id
P8862-datatype	P8862	datatype	external-id
P8863-datatype	P8863	datatype	external-id
P8864-datatype	P8864	datatype	wikibase-item
P8865-datatype	P8865	datatype	wikibase-item
P8866-datatype	P8866	datatype	wikibase-item
P8867-datatype	P8867	datatype	external-id
P8868-datatype	P8868	datatype	external-id
P8869-datatype	P8869	datatype	external-id
P887-datatype	P887	datatype	wikibase-item
P8870-datatype	P8870	datatype	external-id
P8871-datatype	P8871	datatype	external-id
P8872-datatype	P8872	datatype	wikibase-item
P8873-datatype	P8873	datatype	external-id
P8874-datatype	P8874	datatype	wikibase-item
P8875-datatype	P8875	datatype	wikibase-item
P8876-datatype	P8876	datatype	quantity
P8877-datatype	P8877	datatype	external-id
P8878-datatype	P8878	datatype	external-id
P8879-datatype	P8879	datatype	external-id
P888-datatype	P888	datatype	external-id
P8880-datatype	P8880	datatype	external-id
P8881-datatype	P8881	datatype	string
P8882-datatype	P8882	datatype	wikibase-property
P8883-datatype	P8883	datatype	external-id
P8884-datatype	P8884	datatype	quantity
P8885-datatype	P8885	datatype	external-id
P8886-datatype	P8886	datatype	external-id
P8887-datatype	P8887	datatype	quantity
P8888-datatype	P8888	datatype	external-id
P8889-datatype	P8889	datatype	wikibase-item
P889-datatype	P889	datatype	external-id
P8890-datatype	P8890	datatype	quantity
P8891-datatype	P8891	datatype	quantity
P8892-datatype	P8892	datatype	external-id
P8893-datatype	P8893	datatype	external-id
P8894-datatype	P8894	datatype	external-id
P8895-datatype	P8895	datatype	external-id
P8896-datatype	P8896	datatype	external-id
P8897-datatype	P8897	datatype	external-id
P8898-datatype	P8898	datatype	monolingualtext
P8899-datatype	P8899	datatype	external-id
P8900-datatype	P8900	datatype	external-id
P8901-datatype	P8901	datatype	wikibase-item
P8902-datatype	P8902	datatype	external-id
P8903-datatype	P8903	datatype	external-id
P8904-datatype	P8904	datatype	external-id
P8905-datatype	P8905	datatype	external-id
P8906-datatype	P8906	datatype	external-id
P8907-datatype	P8907	datatype	external-id
P8908-datatype	P8908	datatype	external-id
P8909-datatype	P8909	datatype	external-id
P8910-datatype	P8910	datatype	external-id
P8911-datatype	P8911	datatype	external-id
P8912-datatype	P8912	datatype	external-id
P8913-datatype	P8913	datatype	external-id
P8914-datatype	P8914	datatype	external-id
P8915-datatype	P8915	datatype	external-id
P8916-datatype	P8916	datatype	external-id
P8917-datatype	P8917	datatype	external-id
P8918-datatype	P8918	datatype	external-id
P8919-datatype	P8919	datatype	external-id
P892-datatype	P892	datatype	external-id
P8920-datatype	P8920	datatype	external-id
P8921-datatype	P8921	datatype	external-id
P8922-datatype	P8922	datatype	external-id
P8923-datatype	P8923	datatype	external-id
P8924-datatype	P8924	datatype	external-id
P8925-datatype	P8925	datatype	external-id
P8926-datatype	P8926	datatype	external-id
P8927-datatype	P8927	datatype	wikibase-item
P8928-datatype	P8928	datatype	external-id
P8929-datatype	P8929	datatype	wikibase-item
P893-datatype	P893	datatype	external-id
P8930-datatype	P8930	datatype	external-id
P8931-datatype	P8931	datatype	external-id
P8932-datatype	P8932	datatype	external-id
P8933-datatype	P8933	datatype	wikibase-item
P8934-datatype	P8934	datatype	url
P8935-datatype	P8935	datatype	external-id
P8936-datatype	P8936	datatype	external-id
P8937-datatype	P8937	datatype	external-id
P8938-datatype	P8938	datatype	wikibase-item
P8939-datatype	P8939	datatype	external-id
P894-datatype	P894	datatype	external-id
P8940-datatype	P8940	datatype	external-id
P8941-datatype	P8941	datatype	external-id
P8942-datatype	P8942	datatype	string
P8943-datatype	P8943	datatype	external-id
P8944-datatype	P8944	datatype	external-id
P8945-datatype	P8945	datatype	external-id
P8946-datatype	P8946	datatype	external-id
P8947-datatype	P8947	datatype	external-id
P8948-datatype	P8948	datatype	external-id
P8949-datatype	P8949	datatype	external-id
P8950-datatype	P8950	datatype	external-id
P8951-datatype	P8951	datatype	external-id
P8952-datatype	P8952	datatype	wikibase-property
P8953-datatype	P8953	datatype	external-id
P8954-datatype	P8954	datatype	external-id
P8955-datatype	P8955	datatype	external-id
P8956-datatype	P8956	datatype	wikibase-item
P8957-datatype	P8957	datatype	external-id
P8958-datatype	P8958	datatype	external-id
P8959-datatype	P8959	datatype	external-id
P8960-datatype	P8960	datatype	external-id
P8961-datatype	P8961	datatype	external-id
P8962-datatype	P8962	datatype	external-id
P8963-datatype	P8963	datatype	string
P8964-datatype	P8964	datatype	external-id
P8965-datatype	P8965	datatype	external-id
P8966-datatype	P8966	datatype	string
P8967-datatype	P8967	datatype	string
P8968-datatype	P8968	datatype	external-id
P8969-datatype	P8969	datatype	external-id
P897-datatype	P897	datatype	string
P8970-datatype	P8970	datatype	external-id
P8971-datatype	P8971	datatype	external-id
P8972-datatype	P8972	datatype	commonsMedia
P8973-datatype	P8973	datatype	external-id
P8974-datatype	P8974	datatype	external-id
P8975-datatype	P8975	datatype	external-id
P8976-datatype	P8976	datatype	external-id
P8977-datatype	P8977	datatype	external-id
P8978-datatype	P8978	datatype	external-id
P8979-datatype	P8979	datatype	external-id
P898-datatype	P898	datatype	string
P8980-datatype	P8980	datatype	external-id
P8981-datatype	P8981	datatype	globe-coordinate
P8982-datatype	P8982	datatype	external-id
P8984-datatype	P8984	datatype	external-id
P8985-datatype	P8985	datatype	external-id
P8986-datatype	P8986	datatype	quantity
P8987-datatype	P8987	datatype	external-id
P8988-datatype	P8988	datatype	external-id
P8989-datatype	P8989	datatype	wikibase-item
P8990-datatype	P8990	datatype	external-id
P8991-datatype	P8991	datatype	string
P8992-datatype	P8992	datatype	external-id
P8993-datatype	P8993	datatype	external-id
P8994-datatype	P8994	datatype	external-id
P8995-datatype	P8995	datatype	external-id
P8996-datatype	P8996	datatype	external-id
P8997-datatype	P8997	datatype	external-id
P8998-datatype	P8998	datatype	external-id
P8999-datatype	P8999	datatype	external-id
P9000-datatype	P9000	datatype	external-id
P9001-datatype	P9001	datatype	external-id
P9002-datatype	P9002	datatype	wikibase-item
P9003-datatype	P9003	datatype	external-id
P9004-datatype	P9004	datatype	external-id
P9005-datatype	P9005	datatype	external-id
P9006-datatype	P9006	datatype	external-id
P9007-datatype	P9007	datatype	external-id
P9008-datatype	P9008	datatype	external-id
P9009-datatype	P9009	datatype	external-id
P901-datatype	P901	datatype	external-id
P9010-datatype	P9010	datatype	external-id
P9011-datatype	P9011	datatype	external-id
P9012-datatype	P9012	datatype	external-id
P9013-datatype	P9013	datatype	external-id
P9014-datatype	P9014	datatype	external-id
P9015-datatype	P9015	datatype	external-id
P9016-datatype	P9016	datatype	external-id
P9017-datatype	P9017	datatype	external-id
P9018-datatype	P9018	datatype	external-id
P9019-datatype	P9019	datatype	external-id
P902-datatype	P902	datatype	external-id
P9020-datatype	P9020	datatype	external-id
P9021-datatype	P9021	datatype	string
P9022-datatype	P9022	datatype	external-id
P9023-datatype	P9023	datatype	external-id
P9024-datatype	P9024	datatype	external-id
P9025-datatype	P9025	datatype	external-id
P9026-datatype	P9026	datatype	external-id
P9027-datatype	P9027	datatype	external-id
P9028-datatype	P9028	datatype	wikibase-item
P9029-datatype	P9029	datatype	external-id
P9030-datatype	P9030	datatype	wikibase-item
P9031-datatype	P9031	datatype	external-id
P9032-datatype	P9032	datatype	external-id
P9033-datatype	P9033	datatype	external-id
P9034-datatype	P9034	datatype	external-id
P9035-datatype	P9035	datatype	external-id
P9036-datatype	P9036	datatype	external-id
P9037-datatype	P9037	datatype	external-id
P9038-datatype	P9038	datatype	external-id
P9039-datatype	P9039	datatype	external-id
P9040-datatype	P9040	datatype	external-id
P9041-datatype	P9041	datatype	external-id
P9042-datatype	P9042	datatype	external-id
P9043-datatype	P9043	datatype	external-id
P9044-datatype	P9044	datatype	external-id
P9045-datatype	P9045	datatype	external-id
P9046-datatype	P9046	datatype	external-id
P9047-datatype	P9047	datatype	wikibase-item
P9048-datatype	P9048	datatype	external-id
P9049-datatype	P9049	datatype	external-id
P905-datatype	P905	datatype	external-id
P9050-datatype	P9050	datatype	external-id
P9051-datatype	P9051	datatype	external-id
P9052-datatype	P9052	datatype	time
P9053-datatype	P9053	datatype	external-id
P9054-datatype	P9054	datatype	external-id
P9055-datatype	P9055	datatype	external-id
P9056-datatype	P9056	datatype	external-id
P9057-datatype	P9057	datatype	external-id
P9058-datatype	P9058	datatype	external-id
P9059-datatype	P9059	datatype	wikibase-item
P906-datatype	P906	datatype	external-id
P9060-datatype	P9060	datatype	external-id
P9061-datatype	P9061	datatype	external-id
P9062-datatype	P9062	datatype	external-id
P9063-datatype	P9063	datatype	external-id
P9064-datatype	P9064	datatype	external-id
P9065-datatype	P9065	datatype	external-id
P9066-datatype	P9066	datatype	external-id
P9067-datatype	P9067	datatype	external-id
P9068-datatype	P9068	datatype	external-id
P9069-datatype	P9069	datatype	external-id
P9070-datatype	P9070	datatype	external-id
P9071-datatype	P9071	datatype	wikibase-item
P9072-datatype	P9072	datatype	wikibase-item
P9073-datatype	P9073	datatype	wikibase-item
P9074-datatype	P9074	datatype	external-id
P9075-datatype	P9075	datatype	external-id
P9076-datatype	P9076	datatype	external-id
P9077-datatype	P9077	datatype	quantity
P9078-datatype	P9078	datatype	external-id
P9079-datatype	P9079	datatype	external-id
P908-datatype	P908	datatype	wikibase-item
P9080-datatype	P9080	datatype	external-id
P9081-datatype	P9081	datatype	external-id
P9082-datatype	P9082	datatype	external-id
P9083-datatype	P9083	datatype	external-id
P9084-datatype	P9084	datatype	external-id
P9085-datatype	P9085	datatype	external-id
P9086-datatype	P9086	datatype	wikibase-item
P9087-datatype	P9087	datatype	external-id
P9088-datatype	P9088	datatype	external-id
P9089-datatype	P9089	datatype	external-id
P909-datatype	P909	datatype	external-id
P9090-datatype	P9090	datatype	external-id
P9091-datatype	P9091	datatype	external-id
P9092-datatype	P9092	datatype	external-id
P9093-datatype	P9093	datatype	external-id
P9094-datatype	P9094	datatype	external-id
P9095-datatype	P9095	datatype	external-id
P9096-datatype	P9096	datatype	external-id
P9097-datatype	P9097	datatype	external-id
P9098-datatype	P9098	datatype	external-id
P9099-datatype	P9099	datatype	external-id
P91-datatype	P91	datatype	wikibase-item
P910-datatype	P910	datatype	wikibase-item
P9100-datatype	P9100	datatype	external-id
P9101-datatype	P9101	datatype	external-id
P9102-datatype	P9102	datatype	external-id
P9103-datatype	P9103	datatype	external-id
P9104-datatype	P9104	datatype	external-id
P9105-datatype	P9105	datatype	external-id
P9106-datatype	P9106	datatype	external-id
P9107-datatype	P9107	datatype	quantity
P9108-datatype	P9108	datatype	external-id
P9109-datatype	P9109	datatype	external-id
P911-datatype	P911	datatype	external-id
P9110-datatype	P9110	datatype	external-id
P9111-datatype	P9111	datatype	external-id
P9112-datatype	P9112	datatype	external-id
P9113-datatype	P9113	datatype	external-id
P9114-datatype	P9114	datatype	external-id
P9115-datatype	P9115	datatype	external-id
P9116-datatype	P9116	datatype	external-id
P9117-datatype	P9117	datatype	external-id
P9118-datatype	P9118	datatype	external-id
P9119-datatype	P9119	datatype	external-id
P912-datatype	P912	datatype	wikibase-item
P9120-datatype	P9120	datatype	external-id
P9121-datatype	P9121	datatype	external-id
P9122-datatype	P9122	datatype	external-id
P9123-datatype	P9123	datatype	external-id
P9124-datatype	P9124	datatype	external-id
P9125-datatype	P9125	datatype	external-id
P9126-datatype	P9126	datatype	wikibase-item
P9128-datatype	P9128	datatype	external-id
P9129-datatype	P9129	datatype	external-id
P913-datatype	P913	datatype	wikibase-item
P9130-datatype	P9130	datatype	external-id
P9131-datatype	P9131	datatype	external-id
P9132-datatype	P9132	datatype	external-id
P9133-datatype	P9133	datatype	external-id
P9134-datatype	P9134	datatype	external-id
P9135-datatype	P9135	datatype	external-id
P9136-datatype	P9136	datatype	external-id
P9137-datatype	P9137	datatype	external-id
P9138-datatype	P9138	datatype	url
P9139-datatype	P9139	datatype	wikibase-item
P914-datatype	P914	datatype	wikibase-item
P9140-datatype	P9140	datatype	quantity
P9141-datatype	P9141	datatype	external-id
P9142-datatype	P9142	datatype	external-id
P9143-datatype	P9143	datatype	external-id
P9144-datatype	P9144	datatype	external-id
P9145-datatype	P9145	datatype	external-id
P9146-datatype	P9146	datatype	external-id
P9147-datatype	P9147	datatype	external-id
P9148-datatype	P9148	datatype	external-id
P9149-datatype	P9149	datatype	globe-coordinate
P915-datatype	P915	datatype	wikibase-item
P9150-datatype	P9150	datatype	external-id
P9151-datatype	P9151	datatype	external-id
P9152-datatype	P9152	datatype	external-id
P9153-datatype	P9153	datatype	external-id
P9154-datatype	P9154	datatype	external-id
P9155-datatype	P9155	datatype	external-id
P9156-datatype	P9156	datatype	external-id
P9157-datatype	P9157	datatype	external-id
P9158-datatype	P9158	datatype	external-id
P9159-datatype	P9159	datatype	external-id
P916-datatype	P916	datatype	wikibase-item
P9160-datatype	P9160	datatype	external-id
P917-datatype	P917	datatype	external-id
P918-datatype	P918	datatype	external-id
P919-datatype	P919	datatype	external-id
P92-datatype	P92	datatype	wikibase-item
P920-datatype	P920	datatype	external-id
P921-datatype	P921	datatype	wikibase-item
P922-datatype	P922	datatype	wikibase-item
P923-datatype	P923	datatype	wikibase-item
P924-datatype	P924	datatype	wikibase-item
P925-datatype	P925	datatype	wikibase-item
P926-datatype	P926	datatype	wikibase-item
